,external_id,name,is_string,is_step,description,metadata
2415,HPE1C386:planned_status,HPE1C386 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2416,HTTE981:count,HTTE981 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2417,HTTE981:good,HTTE981 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2418,HTTE981:status,HTTE981 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2419,HTTE981:planned_status,HTTE981 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2420,HPE2HT947:count,HPE2HT947 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2421,HPE2HT947:good,HPE2HT947 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2422,HPE2HT947:status,HPE2HT947 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2423,HPE2HT947:planned_status,HPE2HT947 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2424,HPE2W729:count,HPE2W729 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2425,HPE2W729:good,HPE2W729 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2426,HPE2W729:status,HPE2W729 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2427,HPE2W729:planned_status,HPE2W729 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2428,HPE2C386:count,HPE2C386 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2429,HPE2C386:good,HPE2C386 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2430,HPE2C386:status,HPE2C386 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2431,HPE2C386:planned_status,HPE2C386 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2432,HPM1VF765:count,HPM1VF765 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2433,HPM1VF765:good,HPM1VF765 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2434,HPM1VF765:status,HPM1VF765 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2435,HPM1VF765:planned_status,HPM1VF765 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2436,HPM1SI664:count,HPM1SI664 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2437,HPM1SI664:good,HPM1SI664 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2438,HPM1SI664:status,HPM1SI664 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2439,HPM1SI664:planned_status,HPM1SI664 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2440,HPM1BT115:count,HPM1BT115 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2441,HPM1BT115:good,HPM1BT115 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2442,HPM1BT115:status,HPM1BT115 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2443,HPM1BT115:planned_status,HPM1BT115 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2444,HPM1BFS561:count,HPM1BFS561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2445,HPM1BFS561:good,HPM1BFS561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2446,HPM1BFS561:status,HPM1BFS561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2447,HPM1BFS561:planned_status,HPM1BFS561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2448,HPM1DS552:count,HPM1DS552 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2449,HPM1DS552:good,HPM1DS552 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2450,HPM1DS552:status,HPM1DS552 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2451,HPM1DS552:planned_status,HPM1DS552 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2452,HPM1E012:count,HPM1E012 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2453,HPM1E012:good,HPM1E012 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2454,HPM1E012:status,HPM1E012 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2455,HPM1E012:planned_status,HPM1E012 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2456,HPM1C079:count,HPM1C079 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2457,HPM1C079:good,HPM1C079 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2458,HPM1C079:status,HPM1C079 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2459,HPM1C079:planned_status,HPM1C079 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2460,HPM1D584:count,HPM1D584 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2461,HPM1D584:good,HPM1D584 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2462,HPM1D584:status,HPM1D584 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2463,HPM1D584:planned_status,HPM1D584 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2464,HPM1W541:count,HPM1W541 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2465,HPM1W541:good,HPM1W541 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2466,HPM1W541:status,HPM1W541 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2467,HPM1W541:planned_status,HPM1W541 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2468,HPM1C561:count,HPM1C561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2469,HPM1C561:good,HPM1C561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2470,HPM1C561:status,HPM1C561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2471,HPM1C561:planned_status,HPM1C561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2472,HPM2VF765:count,HPM2VF765 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2473,HPM2VF765:good,HPM2VF765 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2474,HPM2VF765:status,HPM2VF765 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2475,HPM2VF765:planned_status,HPM2VF765 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2476,HPM2SI664:count,HPM2SI664 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2477,HPM2SI664:good,HPM2SI664 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2478,HPM2SI664:status,HPM2SI664 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2479,HPM2SI664:planned_status,HPM2SI664 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2480,HPM2BT115:count,HPM2BT115 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2481,HPM2BT115:good,HPM2BT115 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2482,HPM2BT115:status,HPM2BT115 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2483,HPM2BT115:planned_status,HPM2BT115 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2484,HPM2BFS561:count,HPM2BFS561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2485,HPM2BFS561:good,HPM2BFS561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2486,HPM2BFS561:status,HPM2BFS561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2487,HPM2BFS561:planned_status,HPM2BFS561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2488,HPM2DS552:count,HPM2DS552 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2489,HPM2DS552:good,HPM2DS552 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2490,HPM2DS552:status,HPM2DS552 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2491,HPM2DS552:planned_status,HPM2DS552 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2492,HPM2E012:count,HPM2E012 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2493,HPM2E012:good,HPM2E012 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2494,HPM2E012:status,HPM2E012 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2495,HPM2E012:planned_status,HPM2E012 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2496,HPM2C079:count,HPM2C079 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2497,HPM2C079:good,HPM2C079 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
2498,HPM2C079:status,HPM2C079 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Hannover', 'src': 'opcua'}"
2499,HPM2C079:planned_status,HPM2C079 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Hannover', 'src': 'opcua'}"
2500,HPM2D584:count,HPM2D584 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Hannover', 'src': 'opcua', 'cycle_time': 3.0}"
2501,HPM2D584:good,HPM2D584 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Hannover', 'src': 'opcua'}"
